,t,Flux,Flux_error
4377,1497.7288767883945,108531.44,38.196278
4378,1497.7302656943998,108465.07,38.171963
4379,1497.7316546004056,108527.164,38.192276
4380,1497.7330435059453,108613.766,38.197567
4381,1497.7344324119506,108587.805,38.194775
4382,1497.7358213179557,108720.24,38.20994
4383,1497.7372102239608,108688.586,38.202297
4384,1497.7385991299668,108736.445,38.215294
4385,1497.7399880355063,108841.21,38.227478
4386,1497.741376941511,108756.11,38.223423
4387,1497.742765847517,108904.88,38.246372
4388,1497.7441547535227,108975.28,38.25933
4389,1497.7455436590615,109067.75,38.26461
4390,1497.7469325650668,109063.11,38.281765
4391,1497.7483214710726,109124.695,38.28038
4392,1497.749710377078,108976.63,38.256943
4393,1497.7510992826176,109234.96,38.30197
4394,1497.7524881886227,109188.5,38.29098
4395,1497.7538770946273,109164.31,38.292473
4396,1497.7552660001675,109201.8,38.290543
4397,1497.7566549061733,109321.45,38.311237
4398,1497.758043812178,109303.94,38.305347
4399,1497.7594327177173,109337.71,38.313965
4400,1497.7608216237234,109342.77,38.330803
4401,1497.7622105297285,109516.234,38.351154
4402,1497.7635994352681,109369.32,38.33085
4403,1497.7649883412735,109451.914,38.334656
4404,1497.7663772472786,109552.43,38.351723
4405,1497.767766152819,109606.01,38.356174
4406,1497.769155058824,109742.81,38.387543
4407,1497.770543964363,109548.91,38.353695
4408,1497.7719328703688,109717.42,38.38018
4409,1497.773321775909,109688.65,38.369984
4410,1497.7747106819136,109755.32,38.37817
4411,1497.776099587453,109868.33,38.41333
4412,1497.7774884934583,109855.06,38.40203
4413,1497.7788773994637,109929.62,38.41344
4414,1497.7802663050038,109955.195,38.41046
4415,1497.7816552110091,109946.12,38.40997
4416,1497.783044116548,109938.13,38.409565
4417,1497.784433022088,110106.71,38.4441
4418,1497.785821928094,110058.79,38.429726
4419,1497.787210833633,110110.586,38.442657
4420,1497.7885997396381,110093.96,38.43936
4421,1497.7899886451785,110261.945,38.46387
4422,1497.7913775511836,110216.016,38.45835
4423,1497.792766456723,110316.5,38.472294
4424,1497.7941553622627,110301.766,38.475628
4425,1497.7955442682671,110212.72,38.458145
4426,1497.7969331738075,110458.68,38.493557
4427,1497.7983220798135,110441.57,38.48961
4428,1497.7997109853522,110433.16,38.483913
4429,1497.801099890892,110495.086,38.49358
4430,1497.8024887968977,110595.45,38.51974
4431,1497.8038777024374,110494.97,38.500946
4432,1497.8052666079768,110552.375,38.51381
4433,1497.806655513982,110575.46,38.521973
4434,1497.8080444195216,110539.75,38.509895
4435,1497.809433325062,110635.984,38.529602
4436,1497.8108222310673,110759.07,38.538776
4437,1497.8122111366058,110611.5,38.515766
4438,1497.8136000421462,110607.805,38.51851
4439,1497.8149889476865,110781.53,38.546494
4440,1497.8163778536912,110788.52,38.555077
4441,1497.8177667592306,110840.1,38.556274
4442,1497.81915566477,110818.23,38.567387
4443,1497.8205445703097,110813.83,38.552254
4444,1497.8219334758498,110895.73,38.56133
4445,1497.8233223818552,110892.56,38.57349
4446,1497.824711287394,110849.82,38.55278
4447,1497.8261001929343,110807.22,38.54749
4448,1497.8274890984746,110722.98,38.542515
4449,1497.8288780040134,110783.9,38.551632
4450,1497.830266909553,110759.96,38.542904
4451,1497.8316558155589,110743.26,38.53937
4452,1497.8330447210985,110695.69,38.53236
4453,1497.834433626638,110694.23,38.5438
4454,1497.8358225321774,110696.125,38.549877
4455,1497.837211437717,110693.984,38.540558
4456,1497.8386003432572,110687.87,38.54846
4457,1497.8399892487969,110675.31,38.53485
4458,1497.8413781543356,110624.734,38.520416
4459,1497.8427670598753,110502.84,38.50258
4460,1497.8441559654154,110670.484,38.54689
4461,1497.845544870955,110503.336,38.50246
4462,1497.8469337764948,110462.19,38.491962
4463,1497.8483226820342,110469.805,38.496803
4464,1497.8497115875737,110504.875,38.497517
4465,1497.851100493114,110416.086,38.48427
4466,1497.8524893986535,110353.37,38.48446
4467,1497.8538783041924,110288.96,38.47652
4468,1497.8552672097328,110471.305,38.50057
4469,1497.856656115273,110422.484,38.4935
4470,1497.8580450208117,110330.98,38.478596
4471,1497.8594339263514,110321.234,38.47346
4472,1497.860822831891,110284.61,38.463753
4473,1497.8622117374305,110291.66,38.47293
4474,1497.8636006429708,110244.05,38.47772
4475,1497.8649895485103,110242.17,38.462627
4476,1497.8663784540493,110198.336,38.44942
4477,1497.8677673591237,110155.32,38.445267
4478,1497.8691562646638,110166.83,38.44223
4479,1497.8705451702028,110210.4,38.443123
4480,1497.8719340757423,110102.84,38.43238
4481,1497.8733229812826,109873.336,38.40053
4482,1497.874711886822,110004.734,38.423367
4483,1497.876100791896,110048.9,38.430485
4484,1497.8774896974357,109951.555,38.420654
4485,1497.8788786029752,110005.16,38.420944
4486,1497.8802675085155,109953.164,38.415325
4487,1497.881656414055,110006.86,38.42143
4488,1497.8830453191283,109969.445,38.417953
4489,1497.8844342246678,109955.914,38.40907
4490,1497.885823130208,109892.91,38.405994
4491,1497.8872120357476,109906.016,38.41849
4492,1497.8886009408213,109940.77,38.4097
4493,1497.889989846361,109963.555,38.419262
4494,1497.8913787519007,109933.16,38.40739
4495,1497.8927676569751,110020.45,38.432255
4496,1497.8941565625148,109854.5,38.38868
4497,1497.8955454680536,109982.67,38.4135
4498,1497.896934373128,109936.8,38.41641
4499,1497.8983232786684,109874.38,38.39923
4500,1497.8997121842074,109839.56,38.396538
4501,1497.9011010892812,110094.39,38.43868
4502,1497.9024899948215,110053.39,38.43337
4503,1497.903878900361,109993.29,38.43097
4504,1497.9052678054347,109956.95,38.415108
4505,1497.9066567109744,110090.8,38.436226
4506,1497.9080456160475,110088.34,38.443333
4507,1497.9094345215879,110043.016,38.432354
4508,1497.9108234271282,110035.51,38.422234
4509,1497.9122123322013,109994.35,38.4259
4510,1497.913601237741,110128.34,38.444862
4511,1497.9149901428154,110144.81,38.446037
4512,1497.916379048355,110132.14,38.440655
4513,1497.917767953429,110083.734,38.428738
4514,1497.9191568589683,110147.54,38.447433
4515,1497.9205457640423,110173.734,38.445553
4516,1497.9219346695825,110137.414,38.459923
4517,1497.9233235746565,110078.68,38.430294
4518,1497.934434817111,110043.95,38.43267
4519,1497.9358237221848,110185.414,38.42481
4520,1497.937212627258,109908.14,38.405766
4521,1497.9386015327984,109860.37,38.39834
4522,1497.9399904378731,109811.04,38.38083
4523,1497.941379342946,109840.47,38.399406
4524,1497.9427682484857,109704.016,38.367798
4525,1497.9441571535604,109769.82,38.379074
4526,1497.9455460586344,109615.21,38.36236
4527,1497.9469349641738,109628.7,38.368526
4528,1497.9483238692476,109600.086,38.364887
4529,1497.949712774321,109561.93,38.3488
4530,1497.9511016793954,109550.75,38.336002
4531,1497.9524905849357,109537.66,38.344112
4532,1497.9538794900088,109502.98,38.33831
4533,1497.9552683950828,109381.555,38.318287
4534,1497.9566573001573,109290.08,38.30689
4535,1497.958046205697,109440.14,38.334618
4536,1497.959435110771,109183.86,38.29981
4537,1497.9608240158448,109262.54,38.302113
4538,1497.9622129209185,109245.09,38.291245
4539,1497.9636018259932,109066.75,38.27441
4540,1497.9649907315327,109165.69,38.26479
4541,1497.966379636606,108935.1,38.244026
4542,1497.9677685416807,109066.875,38.269978
4543,1497.9691574467552,109061.72,38.273365
4544,1497.9705463518283,108960.41,38.25772
4545,1497.9719352569023,109155.664,38.26933
4546,1497.9733241619763,109004.33,38.263973
4547,1497.9747130675157,109139.83,38.276825
4548,1497.9761019725904,109054.68,38.273937
4549,1497.9774908776642,109097.14,38.272373
4550,1497.9788797827375,109187.25,38.29166
4551,1497.980268687812,109163.54,38.27921
4552,1497.9816575928864,109047.66,38.265987
4553,1497.9830464979598,109133.55,38.28461
4554,1497.9844354030336,109118.32,38.275795
4555,1497.9858243081082,109156.86,38.28222
4556,1497.987213213182,109221.14,38.311306
4557,1497.988602118256,109314.805,38.296734
4558,1497.98999102333,109133.08,38.28806
4559,1497.9913799284031,109290.1,38.30065
4560,1497.9927688334776,109306.77,38.311016
4561,1497.9941577385523,109233.96,38.297745
4562,1497.9955466436256,109263.57,38.31594
4563,1497.9969355486994,109332.516,38.32055
4564,1497.998324453774,109325.58,38.299164
4565,1497.9997133588479,109279.84,38.309265
4566,1498.0011022639217,109328.68,38.31529
4567,1498.0024911689957,109299.0,38.307373
4568,1498.003880073604,109274.9,38.30652
4569,1498.0052689786785,109262.445,38.302162
4570,1498.0066578837525,109280.22,38.299755
4571,1498.0080467888256,109340.52,38.32281
4572,1498.0094356939,109426.92,38.328754
4573,1498.0108245989748,109390.56,38.318783
4574,1498.012213504048,109414.016,38.34371
4575,1498.0136024086562,109424.266,38.322937
4576,1498.01499131373,109393.99,38.32046
4577,1498.016380218804,109545.82,38.347572
4578,1498.0177691238785,109453.49,38.335686
4579,1498.0191580289525,109427.65,38.327652
4580,1498.02054693356,109459.46,38.340702
4581,1498.0219358386346,109579.125,38.34583
4582,1498.0233247437093,109528.55,38.335423
4583,1498.0247136487824,109651.65,38.362057
4584,1498.0261025533907,109575.58,38.35034
4585,1498.0274914584652,109407.23,38.312206
4586,1498.0288803635392,109446.87,38.336895
4587,1498.0302692681473,109580.22,38.358513
4588,1498.031658173221,109447.305,38.33616
4589,1498.033047078295,109543.56,38.34404
4590,1498.0344359833696,109415.6,38.322918
4591,1498.035824887978,109548.09,38.348373
4592,1498.037213793051,109478.375,38.327347
4593,1498.0386026976594,109419.61,38.32715
4594,1498.0399916027338,109390.3,38.3198
4595,1498.0413805078078,109476.98,38.32566
4596,1498.0427694124153,109381.0,38.32808
4597,1498.0441583174893,109479.19,38.334408
4598,1498.0455472225638,109354.586,38.313213
4599,1498.046936127172,109346.43,38.315704
4600,1498.048325032246,109298.06,38.311302
4601,1498.0497139368542,109209.79,38.294586
4602,1498.051102841928,109248.914,38.29497
4603,1498.052491746537,109237.81,38.296036
4604,1498.0538806516108,109174.94,38.288807
4605,1498.0552695562185,109113.14,38.274963
4606,1498.0566584612923,109180.5,38.298077
4607,1498.0580473659013,108964.44,38.25035
4608,1498.059436270975,108943.94,38.24043
4609,1498.0608251755834,108986.19,38.253567
4610,1498.0622140806574,108870.24,38.232773
4611,1498.0636029852656,108832.86,38.235973
4612,1498.0649918903403,108730.42,38.217335
4613,1498.0663807949484,108756.44,38.22284
4614,1498.0677697000217,108658.93,38.213387
4615,1498.0691586046305,108700.58,38.215405
4616,1498.0705475092393,108654.12,38.19988
4617,1498.0719364143126,108561.13,38.190678
4618,1498.0733253189208,108436.2,38.15991
4619,1498.0747142239954,108489.984,38.196697
4620,1498.0761031286036,108383.68,38.14744
4621,1498.077492033212,108297.664,38.145554
4622,1498.078880938286,108383.53,38.147137
4623,1498.0802698428934,108254.8,38.14157
4624,1498.0816587475024,108296.5,38.14554
4625,1498.0830476525769,108186.35,38.13128
4626,1498.0844365571845,108139.6,38.12213
4627,1498.0858254617926,108098.37,38.11458
4628,1498.0872143668673,107985.01,38.098705
4629,1498.0886032714754,108116.04,38.11214
4630,1498.0899921760838,107987.35,38.099777
4631,1498.0913810806921,107911.734,38.095413
4632,1498.092769985766,108103.44,38.09851
4633,1498.094158890375,107946.61,38.080605
4634,1498.095547794983,107860.25,38.079468
4635,1498.0969366995907,107975.57,38.089996
4636,1498.0983256046652,107865.96,38.07651
4637,1498.099714509274,107950.586,38.08951
4638,1498.1011034138817,107950.445,38.088276
4639,1498.1024923184898,107880.86,38.07397
4640,1498.1038812230981,107861.99,38.07974
4641,1498.1052701277065,107849.81,38.069424
4642,1498.106659032781,107920.56,38.087513
4643,1498.1080479373893,107876.25,38.06957
4644,1498.1094368419967,107769.03,38.05432
4645,1498.1108257466055,107766.055,38.05833
4646,1498.1122146512146,107862.22,38.067543
4647,1498.1136035558222,107770.93,38.044197
4648,1498.1149924604304,107821.805,38.062027
4649,1498.1163813650394,107786.46,38.057682
4650,1498.1177702696475,107651.06,38.044086
4651,1498.1191591742556,107675.89,38.052994
4652,1498.1205480793296,107714.51,38.050823
4653,1498.121936983937,107734.65,38.05495
4654,1498.123325888546,107708.49,38.03934
4655,1498.1247147931551,107711.23,38.053993
4656,1498.1261036977626,107708.77,38.045918
4657,1498.127492602371,107656.44,38.047714
4658,1498.1288815069797,107639.17,38.032185
4659,1498.130270411588,107718.79,38.04839
4660,1498.1316593161962,107679.42,38.04948
4661,1498.1330482208043,107774.086,38.05749
4662,1498.134437124947,107683.805,38.04239
4663,1498.1358260295558,107674.266,38.036873
4664,1498.1372149341641,107783.14,38.06415
4665,1498.1386038387716,107797.33,38.064816
4666,1498.1399927433806,107742.92,38.06977
4667,1498.1413816479896,107763.25,38.048164
4668,1498.142770552597,107865.44,38.076805
4669,1498.1441594572054,107777.734,38.073254
4670,1498.1455483618136,107725.34,38.05209
4671,1498.1469372664217,107875.51,38.07417
4672,1498.148326170565,107755.836,38.02898
4673,1498.1497150751732,107856.18,38.072197
4674,1498.1511039797808,107818.41,38.070023
4675,1498.1524928843899,107891.73,38.077732
4676,1498.1538817889987,107843.48,38.07331
4677,1498.1552706931404,107911.04,38.082363
4678,1498.1566595977488,107902.516,38.09914
4679,1498.1580485023576,107876.445,38.07631
4680,1498.159437406966,107933.4,38.086742
4681,1498.1608263115743,107876.19,38.080868
4682,1498.1622152157167,108115.69,38.099964
4683,1498.1636041203249,107947.914,38.084137
4684,1498.164993024934,108014.984,38.107742
4685,1498.166381929542,108046.37,38.098373
4686,1498.167770833684,107993.68,38.0977
4687,1498.1691597382921,107985.305,38.08944
4688,1498.1705486429012,108045.08,38.11651
4689,1498.1719375470436,107996.57,38.09587
4690,1498.173326451652,108090.04,38.111
4691,1498.1747153562603,108218.266,38.12688
4692,1498.1761042604028,108094.2,38.119854
4693,1498.1774931650118,108292.11,38.140244
4694,1498.17888206962,108223.43,38.142117
4695,1498.180270973762,108207.44,38.12541
4696,1498.1816598783707,108247.81,38.136356
4697,1498.1830487825139,108322.84,38.148857
4698,1498.1844376871215,108300.055,38.14875
4699,1498.1858265917297,108423.625,38.16364
4700,1498.1872154958724,108421.48,38.15852
4701,1498.1886044004807,108388.23,38.14925
4702,1498.1899933046238,108443.39,38.1828
4703,1498.1913822092322,108588.266,38.205494
4704,1498.192771113374,108530.555,38.18333
4705,1498.1941600179828,108466.02,38.17251
4706,1498.1955489221261,108510.625,38.19308
4707,1498.1969378267338,108515.414,38.177654
4708,1498.1983267308763,108595.055,38.201637
4709,1498.1997156354853,108647.42,38.191196
4710,1498.2011045396277,108581.98,38.18547
4711,1498.2024934442359,108686.67,38.203716
4712,1498.2038823483786,108581.42,38.18245
4713,1498.205271252987,108615.73,38.204456
4714,1498.20666015713,108624.49,38.197685
4715,1498.2080490612727,108589.195,38.19585
4716,1498.2094379658802,108618.24,38.198917
4717,1498.2108268700229,108579.74,38.182228
4718,1498.2122157746317,108633.11,38.20478
4719,1498.2136046787743,108707.56,38.209633
4720,1498.2149935829168,108636.08,38.199467
4721,1498.2163824875252,108664.234,38.201817
4722,1498.2177713916678,108648.484,38.214455
4723,1498.219160295811,108858.95,38.234627
4724,1498.2205492004193,108691.484,38.19664
4725,1498.221938104561,108780.766,38.221596
4726,1498.2233270087042,108925.98,38.24207
4727,1498.2247159133133,108900.31,38.244675
4728,1498.2261048174553,108959.72,38.247738
4729,1498.2274937215977,108887.99,38.237343
4730,1498.228882625741,108962.78,38.25072
4731,1498.2302715303492,109002.6,38.259632
4732,1498.2316604344917,108887.67,38.244358
4733,1498.2330493386344,108977.3,38.254143
4734,1498.2344382427762,108964.47,38.246014
4735,1498.2358271473852,109033.67,38.262245
4736,1498.2372160515285,109088.766,38.27649
4737,1498.2386049556703,109234.34,38.297447
4738,1498.239993859813,109295.57,38.305943
4739,1498.2413827639562,109205.15,38.282974
4740,1498.2427716680988,109091.28,38.27081
4741,1498.244160572707,109258.25,38.298973
4742,1498.2455494768494,109274.37,38.28697
4743,1498.246938380992,109192.86,38.293476
4744,1498.2483272851352,109342.99,38.31132
4745,1498.249716189278,109340.36,38.317047
4746,1498.2511050934197,109408.61,38.326687
4747,1498.2524939975624,109481.5,38.328236
4748,1498.2538829017055,109487.9,38.336525
4749,1498.2552718063139,109330.914,38.319252
4750,1498.2566607104566,109568.54,38.345318
4751,1498.258049614599,109523.75,38.34524
4752,1498.2594385187415,109447.75,38.333225
4753,1498.2608274228849,109601.31,38.341858
4754,1498.2622163270273,109543.39,38.339993
4755,1498.2636052311693,109643.56,38.36499
4756,1498.2649941353127,109680.67,38.354214
4757,1498.2663830394558,109532.24,38.345837
4758,1498.2677719435976,109640.17,38.36832
4759,1498.2691608477403,109699.27,38.369644
4760,1498.2705497518834,109613.28,38.36017
4761,1498.2719386560261,109597.875,38.35995
4762,1498.2733275601688,109736.83,38.38459
4763,1498.2747164638456,109740.18,38.377598
4764,1498.2761053679876,109662.43,38.361263
4765,1498.2774942721308,109764.11,38.374496
4766,1498.278883176274,109708.47,38.372818
4767,1498.280272080416,109736.16,38.38391
4768,1498.2816609845584,109783.87,38.378696
4769,1498.2830498887017,109839.94,38.39778
4770,1498.2844387928442,109855.0,38.39848
4771,1498.2858276969869,109795.9,38.385372
4772,1498.287216600664,109875.734,38.377934
4773,1498.2886055048064,109818.59,38.397865
4774,1498.2899944089497,109921.125,38.40479
4775,1498.2913833130922,110008.41,38.42282
4776,1498.2927722172342,109855.516,38.383022
4777,1498.2941611209117,109873.87,38.407722
4778,1498.2955500250548,109802.97,38.38636
4779,1498.2969389291968,109718.016,38.369724
4780,1498.2983278333393,109810.31,38.40039
4781,1498.299716737482,109779.58,38.36812
4782,1498.301105641159,109784.336,38.38561
4783,1498.3024945453021,109736.555,38.375565
4784,1498.3038834494448,109741.26,38.377304
4785,1498.305272353121,109733.195,38.380436
4786,1498.306661257264,109761.25,38.38178
4787,1498.3080501614074,109776.39,38.39789
4788,1498.3094390650838,109679.07,38.37463
4789,1498.3108279692262,109604.84,38.356133
4790,1498.3122168733696,109622.59,38.367466
4791,1498.3136057770464,109699.52,38.378067
4792,1498.3149946811884,109542.91,38.36174
4793,1498.3163835853309,109603.92,38.33439
4794,1498.3177724890077,109617.03,38.355667
4795,1498.3191613931504,109555.44,38.35427
4796,1498.3205502972935,109536.69,38.330956
4797,1498.3219392009705,109613.086,38.36432
4798,1498.3233281051123,109567.78,38.349445
4799,1498.32471700879,109574.64,38.35711
4800,1498.3261059129334,109611.59,38.354477
4801,1498.3274948166095,109451.42,38.330612
4802,1498.3288837207522,109610.88,38.355087
4803,1498.3302726244297,109630.21,38.3669
4804,1498.3316615285723,109604.18,38.35732
4805,1498.3330504327148,109500.484,38.33133
4806,1498.3344393363916,109583.484,38.355938
4807,1498.3358282400686,109512.77,38.340816
4808,1498.337217144212,109669.6,38.368336
4809,1498.338606047889,109502.375,38.351254
4810,1498.3399949520306,109618.234,38.354023
4811,1498.3413838557076,109627.305,38.34659
4812,1498.342772759851,109489.29,38.335175
4813,1498.344161663528,109660.58,38.36593
4814,1498.3455505676704,109625.97,38.34137
4815,1498.3469394713472,109738.16,38.367474
4816,1498.3483283750243,109686.62,38.3722
4817,1498.3497172791674,109614.78,38.35126
4818,1498.3511061828444,109581.71,38.35543
4819,1498.3524950869862,109642.75,38.385696
4820,1498.353883990664,109698.49,38.373184
4821,1498.3552728943416,109708.945,38.377136
4822,1498.3566617984834,109531.34,38.3582
4823,1498.3580507021604,109742.97,38.382694
4824,1498.359439605838,109477.8,38.321804
4825,1498.3608285099806,109584.82,38.357487
4826,1498.3622174136574,109514.08,38.34471
4827,1498.3636063173342,109651.914,38.36992
4828,1498.3649952210105,109560.836,38.359356
4829,1498.366384125154,109632.56,38.361732
4830,1498.3677730288314,109546.94,38.343224
4831,1498.3691619325075,109517.625,38.345787
4832,1498.3705508361845,109448.85,38.316315
4833,1498.3719397403277,109460.16,38.337864
4834,1498.3733286440047,109476.68,38.337975
4835,1498.3747175476817,109379.41,38.320766
4836,1498.3761064513585,109328.305,38.311
4837,1498.3774953550353,109347.72,38.313072
4838,1498.3788842591787,109385.32,38.30773
4839,1498.3802731628555,109342.805,38.30906
4840,1498.3816620665318,109305.68,38.304768
4841,1498.3830509702086,109215.66,38.30523
4842,1498.3844398738863,109206.39,38.29139
4843,1498.3858287775631,109254.336,38.30475
4844,1498.3872176812401,109243.3,38.30579
4845,1498.3886065853828,109137.414,38.277637
4846,1498.3899954890596,109198.875,38.294197
4847,1498.3913843927373,109271.03,38.301895
4848,1498.3927732964141,109206.07,38.296566
4849,1498.3941622000905,109300.45,38.31515
4850,1498.395551103768,109316.33,38.31646
4851,1498.3969400074454,109342.56,38.312878
4852,1498.3983289111218,109242.69,38.292072
4853,1498.3997178147986,109266.24,38.294163
4854,1498.4011067184763,109285.66,38.295803
4855,1498.402495622153,109321.17,38.321445
4856,1498.40388452583,109309.71,38.318665
4857,1498.4052734295071,109411.44,38.320965
4858,1498.4066623331832,109293.59,38.298965
4859,1498.4080512368607,109284.914,38.317287
4860,1498.4094401405384,109352.21,38.31146
4861,1498.4108290442148,109397.02,38.329697
4862,1498.4122179478916,109426.46,38.318214
4863,1498.4136068515693,109310.47,38.32028
4864,1498.414995755246,109399.81,38.313747
4865,1498.4163846589229,109364.71,38.316395
4866,1498.4177735621342,109529.52,38.340008
4867,1498.4191624658113,109528.1,38.337387
4868,1498.4205513694887,109440.71,38.334343
4869,1498.4219402731658,109593.445,38.349693
4870,1498.423329176842,109558.24,38.34807
4871,1498.4247180805194,109556.164,38.35227
4872,1498.426106984197,109468.77,38.32792
4873,1498.4274958874078,109666.836,38.359077
4874,1498.4288847910846,109691.91,38.36443
4875,1498.4302736947614,109530.164,38.354164
4876,1498.4316625984384,109660.77,38.36116
4877,1498.4330515021159,109597.79,38.35594
4878,1498.4344404053272,109491.57,38.33172
4879,1498.4358293090033,109664.78,38.37164
4880,1498.437218212681,109692.95,38.37139
4881,1498.4386071163588,109580.945,38.35765
4882,1498.4399960195692,109580.914,38.35485
4883,1498.4413849232462,109533.14,38.352966
4884,1498.4427738269237,109527.91,38.334
4885,1498.444162730135,109516.72,38.34637
4886,1498.4455516338119,109563.75,38.34437
4887,1498.4469405374887,109499.43,38.34932
4888,1498.4483294406994,109608.29,38.366013
4889,1498.449718344377,109499.51,38.332573
4890,1498.4511072480545,109396.734,38.325493
4891,1498.452496151265,109465.586,38.34041
4892,1498.453885054942,109544.78,38.343594
4893,1498.4552739586195,109558.46,38.360615
4894,1498.4566628618309,109406.21,38.324947
4895,1498.458051765508,109524.7,38.34339
4896,1498.459440668719,109642.695,38.354435
4897,1498.4608295723958,109469.445,38.330128
4898,1498.4622184760735,109594.69,38.339554
4899,1498.4636073792847,109524.84,38.34297
4900,1498.464996282961,109620.77,38.36122
4901,1498.466385186173,109593.55,38.35924
4902,1498.4677740898508,109602.12,38.346165
4903,1498.469162993061,109606.52,38.371353
4904,1498.470551896738,109648.81,38.35934
4905,1498.4719407999494,109624.97,38.366444
4906,1498.4733297036262,109810.95,38.387257
4907,1498.4747186068382,109716.26,38.377823
4908,1498.476107510515,109762.984,38.3845
4909,1498.4774964137257,109711.1,38.38335
4910,1498.4788853174032,109821.79,38.38748
4911,1498.4802742206152,109751.33,38.37183
4912,1498.4816631238257,109789.47,38.378273
4913,1498.4830520275027,109799.79,38.397785
4914,1498.4844409307145,109838.01,38.392445
4915,1498.4858298343916,109870.336,38.39553
4916,1498.487218737603,109913.49,38.405987
4917,1498.488607640814,109877.02,38.38953
4918,1498.4899965444909,109813.945,38.393753
4919,1498.491385447703,109787.164,38.389385
4920,1498.492774350914,109887.41,38.399086
4921,1498.4941632545904,109784.9,38.38286
4922,1498.4955521578015,109701.37,38.36818
4923,1498.4969410610136,109727.336,38.37633
4924,1498.4983299646904,109762.29,38.375763
4925,1498.4997188679017,109671.03,38.367874
4926,1498.501107771113,109827.664,38.385406
4927,1498.5024966747899,109733.35,38.371376
4928,1498.503885578002,109602.47,38.368046
4929,1498.505274481213,109634.5,38.348366
4930,1498.5066633844237,109508.03,38.337315
4931,1498.5080522881012,109545.88,38.342743
4932,1498.509441191313,109503.83,38.35214
4933,1498.5108300945237,109555.23,38.359776
4934,1498.5122189977349,109328.18,38.309467
4935,1498.5136079009462,109233.04,38.2987
4936,1498.5149968046233,109259.27,38.29744
4937,1498.516385707835,109351.48,38.30241
4938,1498.5177746110464,109255.85,38.291786
4939,1498.519163514257,109198.42,38.290348
4940,1498.5205524174687,109069.805,38.292248
4941,1498.5219413206808,109125.6,38.281483
4942,1498.5233302238914,108903.27,38.24532
4943,1498.5247191275682,108857.46,38.23006
4944,1498.5261080307803,108825.06,38.225025
4945,1498.5274969339914,108809.984,38.224796
4946,1498.5288858372026,108752.4,38.20832
4947,1498.530274740414,108754.16,38.212376
4948,1498.5316636436253,108581.53,38.207275
4949,1498.533052546837,108606.1,38.18553
4950,1498.5344414500485,108476.086,38.170082
4951,1498.535830353259,108466.1,38.152447
4952,1498.5372192564703,108381.44,38.148716
4953,1498.538608159682,108285.65,38.140675
4954,1498.5399970628935,108188.25,38.121178
4955,1498.5413859661046,108096.29,38.109028
4956,1498.5427748693157,108129.984,38.11325
4957,1498.544163772527,108031.27,38.09874
4958,1498.5455526757385,108025.83,38.102665
4959,1498.5469415789496,107774.54,38.051067
4960,1498.5483304821607,107887.93,38.073555
4961,1498.549719385372,107758.59,38.054535
4962,1498.551108288584,107816.71,38.066032
4963,1498.5524971917953,107760.41,38.053307
4964,1498.5538860950057,107525.766,38.01888
4965,1498.5552749977521,107498.336,38.015343
4966,1498.5566639009642,107498.73,38.009384
4967,1498.5580528041746,107342.445,37.98524
4968,1498.559441707386,107270.18,37.97627
4969,1498.5608306105971,107223.21,37.967094
4970,1498.5622195138083,107189.34,37.979877
4971,1498.5636084170203,107106.23,37.94974
4972,1498.5649973197658,107077.39,37.9539
4973,1498.5663862229765,107093.266,37.938152
4974,1498.5677751261885,106948.11,37.920273
4975,1498.5691640294003,107070.79,37.940247
4976,1498.5705529326108,107080.664,37.955944
4977,1498.5719418353565,106872.305,37.91215
4978,1498.5733307385683,106948.3,37.929916
4979,1498.5747196417797,106886.984,37.909775
4980,1498.576108544991,106987.36,37.92784
4981,1498.5774974477365,106901.61,37.91956
4982,1498.5788863509472,106929.09,37.90562
4983,1498.580275254159,106877.06,37.920006
4984,1498.5816641569052,107052.27,37.93746
4985,1498.5830530601158,107007.86,37.925827
4986,1498.584441963327,106911.28,37.92396
4987,1498.5858308660734,107036.64,37.939888
4988,1498.5872197692845,107043.6,37.93819
4989,1498.5886086724959,106982.35,37.930363
4990,1498.5899975752416,107138.01,37.944798
4991,1498.5913864784527,107052.94,37.94218
4992,1498.5927753816648,107048.76,37.93336
4993,1498.5941642844102,107006.914,37.950603
4994,1498.595553187621,107165.11,37.96521
4995,1498.596942090367,107112.32,37.946033
4996,1498.5983309935789,107215.1,37.969376
4997,1498.599719896324,107245.57,37.971344
4998,1498.601108799535,107308.44,37.98484
4999,1498.6024977027464,107265.28,37.97168
5000,1498.603886605492,107196.53,37.96713
5001,1498.605275508704,107232.61,37.974632
5002,1498.6066644114496,107369.82,37.98814
5003,1498.60805331466,107255.19,37.97104
5004,1498.6094422174065,107245.2,37.970665
5005,1498.6108311206183,107314.195,37.98086
5006,1498.6122200233633,107299.79,37.97945
5007,1498.6136089265744,107357.83,38.001877
5008,1498.6149978293208,107351.89,38.000923
5009,1498.6163867320663,107401.89,37.99909
5010,1498.6177756352777,107349.17,37.9794
5011,1498.6191645380234,107267.81,37.9779
5012,1498.6205534412345,107441.81,38.00157
5013,1498.621942343981,107357.29,37.98948
5014,1498.6233312467264,107253.8,37.976032
5015,1498.624720149937,107382.09,37.997566
5016,1498.6261090526825,107414.01,38.00923
5017,1498.6274979558946,107371.914,38.01472
5018,1498.62888685864,107394.195,37.985756
5019,1498.6302757613855,107384.37,37.995323
