,t,Flux,Flux_error
9265,1559.4900105158301,189822.88,49.294174
9266,1559.491399388781,189851.34,49.293224
9267,1559.492788261732,189924.33,49.33235
9268,1559.4941771351491,189823.42,49.308594
9269,1559.4955660081007,189776.45,49.294617
9270,1559.4969548810516,189926.89,49.32172
9271,1559.4983437540022,189789.02,49.30513
9272,1559.4997326274201,189784.06,49.299404
9273,1559.5011215003724,189821.44,49.321033
9274,1559.5025103733233,189862.19,49.304893
9275,1559.5038992462748,189857.95,49.29835
9276,1559.505288119692,189821.08,49.295795
9277,1559.506676992643,189790.4,49.27623
9278,1559.5080658655938,189897.33,49.307987
9279,1559.5094547385454,189862.1,49.317707
9280,1559.5108436119624,189868.31,49.31657
9281,1559.5122324849133,189875.38,49.313473
9282,1559.5136213578648,189860.61,49.30488
9283,1559.515010230817,189960.5,49.30045
9284,1559.5163991037687,189872.44,49.31977
9285,1559.5177879767195,189821.23,49.30539
9286,1559.5191768501368,189900.12,49.312004
9287,1559.5205657230883,189769.4,49.31377
9288,1559.5219545960392,189921.86,49.326538
9289,1559.52334346899,189939.61,49.335194
9290,1559.5247323419414,189829.62,49.313145
9291,1559.526121214893,189860.8,49.308224
9292,1559.5275100883102,189886.11,49.321957
9293,1559.5288989612618,189941.75,49.332493
9294,1559.5302878342134,189858.62,49.296715
9295,1559.531676707165,189877.48,49.294407
9296,1559.5330655801158,189910.2,49.306644
9297,1559.5344544530674,189806.17,49.309868
9298,1559.535843326019,189799.25,49.291492
9299,1559.5372321989698,189874.08,49.32713
9300,1559.5386210719205,189797.98,49.302544
9301,1559.5400099448727,189894.78,49.301136
9302,1559.541398817825,189841.64,49.297573
9303,1559.5427876912415,189847.88,49.296688
9304,1559.544176564193,189723.3,49.297176
9305,1559.5455654371447,189895.92,49.305958
9306,1559.5469543100955,189811.3,49.314583
9307,1559.5483431830464,189795.64,49.296085
9308,1559.549732055998,189794.31,49.288765
9309,1559.5511209289496,189880.52,49.31645
9310,1559.5525098019004,189858.52,49.320988
9311,1559.5538986748518,189852.98,49.30144
9312,1559.555287547804,189824.5,49.29879
9313,1559.5566764207556,189832.39,49.294052
9314,1559.5580652937065,189826.89,49.30532
9315,1559.559454166658,189875.69,49.320194
9316,1559.5608430396096,189882.7,49.32221
9317,1559.5622319125605,189868.38,49.30076
9318,1559.5636207850457,189887.78,49.33409
9319,1559.5650096579973,189987.14,49.322464
9320,1559.5663985309488,189938.52,49.31039
9321,1559.5677874039004,189897.53,49.312187
9322,1559.5691762768517,189840.19,49.310715
9323,1559.5705651498033,189742.77,49.292076
9324,1559.5719540227549,189838.83,49.295223
9325,1559.5733428957058,189813.6,49.302307
9326,1559.5747317686573,189856.12,49.28912
9327,1559.576120641609,189750.56,49.306335
9328,1559.5775095145598,189822.95,49.290573
9329,1559.578898387045,189944.95,49.299892
9330,1559.5802872599972,189860.42,49.28645
9331,1559.5816761329495,189988.73,49.324615
9332,1559.5830650059002,189894.86,49.30161
9333,1559.584453878851,189753.14,49.296574
9334,1559.5858427518026,189792.95,49.296913
9335,1559.5872316247542,189874.03,49.300083
9336,1559.5886204972394,189759.75,49.282692
9337,1559.590009370191,189912.14,49.31845
9338,1559.5913982431425,189921.92,49.30109
9339,1559.5927871160934,189861.9,49.291523
9340,1559.594175989045,189924.98,49.291782
9341,1559.5955648615316,189797.33,49.30934
9342,1559.596953734483,189859.14,49.290226
9343,1559.5983426074338,189837.12,49.311825
9344,1559.5997314803847,189875.75,49.290424
9345,1559.6011203528706,189857.72,49.285545
9346,1559.6025092258221,189792.48,49.31824
9347,1559.603898098773,189837.58,49.30056
9348,1559.6052869717246,189841.61,49.29134
9349,1559.6066758442105,189789.12,49.26824
9350,1559.608064717162,190021.61,49.324215
9351,1559.6094535901136,189800.83,49.29507
9352,1559.610842463065,189848.19,49.261826
9353,1559.6122313355509,189962.86,49.307175
9354,1559.6136202085017,189757.69,49.30241
9355,1559.6150090814526,190002.72,49.30887
9356,1559.6163979539385,189803.69,49.283367
9357,1559.61778682689,189907.97,49.29065
9358,1559.619175699841,189824.83,49.286255
9359,1559.6205645723269,189917.83,49.30352
9360,1559.6219534452791,189782.23,49.29793
9361,1559.6233423182307,189854.14,49.31124
9362,1559.6247311907157,189751.33,49.29587
9363,1559.6261200636673,189899.47,49.31627
9364,1559.6275089366188,190039.75,49.31507
9365,1559.628897809104,189913.39,49.296204
9366,1559.630286682055,189817.0,49.309917
9367,1559.6316755545408,189824.81,49.29599
9368,1559.6330644274924,189878.53,49.284595
9369,1559.634453300444,189756.94,49.276146
9370,1559.6358421729306,189871.02,49.309666
9371,1559.6372310458821,189820.62,49.304966
9372,1559.6386199183673,189910.12,49.300625
9373,1559.640008791318,189870.03,49.295162
9374,1559.641397663804,189810.12,49.286854
9375,1559.6427865367555,189893.77,49.30216
9376,1559.6441754092407,189865.86,49.31201
9377,1559.6455642821923,189827.55,49.29134
9378,1559.6469531551438,189702.66,49.279606
9379,1559.6483420276297,189891.98,49.292545
9380,1559.6497309005813,189989.83,49.30435
9381,1559.6511197730672,189853.34,49.281742
9382,1559.6525086460185,189885.31,49.286926
9383,1559.6538975185038,190042.22,49.30168
9384,1559.6552863914546,189879.48,49.311848
9385,1559.6566752639405,189883.73,49.25376
9386,1559.658064136892,189856.44,49.28959
9387,1559.6594530093773,189794.61,49.28335
9388,1559.6608418818632,189809.03,49.29078
9389,1559.6622307548155,189785.94,49.281456
9390,1559.6636196273014,189893.62,49.301502
9391,1559.6650085002523,189888.22,49.291992
9392,1559.666397372738,189794.47,49.281757
9393,1559.6677862456895,189923.55,49.289825
9394,1559.6691751181747,189897.08,49.298912
9395,1559.67056399066,189842.1,49.266884
9396,1559.6719528636115,189870.52,49.2581
9397,1559.6733417360974,189964.0,49.31493
9398,1559.674730609049,189857.3,49.28629
9399,1559.6761194815356,189852.3,49.299843
9400,1559.6775083540215,189755.1,49.28989
9401,1559.6788972269724,189774.17,49.292408
9402,1559.6802860994574,189849.52,49.29744
9403,1559.6816749719433,189829.33,49.29469
9404,1559.6830638448948,189886.81,49.30966
9405,1559.68445271738,189910.39,49.27056
9406,1559.6858415898653,189870.19,49.27955
9407,1559.6872304628168,189869.53,49.28921
9408,1559.6886193353034,189894.0,49.29939
9409,1559.6900082077893,189870.38,49.27425
9410,1559.691397080741,189900.48,49.29515
9411,1559.6927859532268,189741.56,49.280155
9412,1559.694174825712,189818.45,49.271458
9413,1559.6955636986627,189887.16,49.298492
9414,1559.6969525711486,189897.7,49.30455
9415,1559.6983414436345,189764.61,49.254898
9416,1559.6997303161197,189834.83,49.2677
9417,1559.7011191890706,189771.34,49.28185
9418,1559.7025080615572,189817.8,49.278126
9419,1559.7038969340438,189927.98,49.298893
9420,1559.705285806529,189891.25,49.30924
9421,1559.7066746794806,189800.9,49.283802
9422,1559.7080635519662,189807.88,49.260567
9423,1559.7094524244515,189925.55,49.308113
9424,1559.7108412969367,189978.08,49.270218
9425,1559.7122301694226,189834.05,49.284664
9426,1559.7136190423741,189806.75,49.27506
9427,1559.7150079148594,189846.3,49.258293
9428,1559.7163967873453,189822.14,49.284393
9429,1559.7177856598319,189782.66,49.30031
9430,1559.7191745323178,189755.66,49.268097
9431,1559.720563404803,189786.75,49.26487
9432,1559.7219522777546,189850.61,49.278854
9433,1559.7233411502405,189870.7,49.29459
9434,1559.7247300227255,189912.12,49.30144
9435,1559.7261188952107,189901.77,49.312435
9436,1559.7275077676966,189923.61,49.28022
9437,1559.7288966401832,189741.97,49.27716
9438,1559.730285512669,189947.86,49.289032
9439,1559.7316743851543,189890.42,49.284866
9440,1559.7330632576402,189917.6,49.27445
9441,1559.734452130126,189882.47,49.295845
9442,1559.7358410030768,189838.55,49.29313
9443,1559.7372298755627,189890.61,49.263992
9444,1559.7386187480486,189948.5,49.300007
9445,1559.7400076205338,190137.44,49.317104
9446,1559.741396493019,189799.34,49.27122
9447,1559.7427853655056,189820.2,49.27146
9448,1559.7441742379922,189829.23,49.29484
9449,1559.7455631104774,189875.67,49.278114
9450,1559.7469519829626,189714.22,49.268852
9451,1559.7483408554485,189823.72,49.268837
9452,1559.7497297279344,189768.45,49.262856
9453,1559.7511186004194,189916.92,49.292732
9454,1559.7525074729053,189976.86,49.28121
9455,1559.7538963453912,189841.8,49.278202
9456,1559.7552852178765,189819.4,49.277462
9457,1559.7566740903624,189901.69,49.283535
9458,1559.758062962849,189658.38,49.277473
9459,1559.7594518353349,189890.11,49.227577
9460,1559.76084070782,189828.58,49.275993
9461,1559.762229580306,189889.75,49.280884
9462,1559.763618452792,189766.06,49.271935
9463,1559.7650073248112,189830.11,49.28539
9464,1559.7663961972964,189831.5,49.27716
9465,1559.7677850697823,189853.5,49.267414
9466,1559.7691739422683,189847.53,49.283356
9467,1559.7705628147542,189870.1,49.284878
9468,1559.77195168724,189805.03,49.27519
9469,1559.773340559726,189937.98,49.274494
9470,1559.7747294322119,189827.97,49.2578
9471,1559.776118304697,189756.94,49.26776
9472,1559.7775071767173,189779.75,49.2605
9473,1559.7788960492032,189799.66,49.2677
9474,1559.7802849216882,189872.31,49.253117
9475,1559.7816737941735,189804.12,49.26741
9476,1559.7830626666594,189834.66,49.298965
9477,1559.784451539146,189927.9,49.23958
9478,1559.7858404111662,189847.1,49.246067
9479,1559.7872292836514,189815.45,49.28099
9480,1559.7886181561373,189804.88,49.273964
9481,1559.7900070286232,189882.0,49.257923
9482,1559.7913959011084,189815.17,49.2943
9483,1559.7927847731287,189821.08,49.285076
9484,1559.7941736456144,189907.36,49.28335
9485,1559.7955625180996,189878.77,49.261776
9486,1559.7969513905855,189817.73,49.27456
9487,1559.7983402626064,189786.36,49.259583
9488,1559.7997291350923,189857.28,49.25118
9489,1559.8011180075775,189807.78,49.259266
9490,1559.8025068800628,189805.95,49.274204
9491,1559.803895752083,189774.75,49.270157
9492,1559.805284624569,189800.0,49.26877
9493,1559.8066734970541,189730.66,49.263668
9494,1559.8080623695398,189788.84,49.27179
9495,1559.80945124156,189833.48,49.289295
9496,1559.810840114046,189742.4,49.255817
9497,1559.8122289865319,189885.23,49.30787
9498,1559.813617858552,189776.31,49.259277
9499,1559.815006731038,189958.39,49.290684
9500,1559.8163956035232,189827.25,49.28844
9501,1559.8177844755428,189814.88,49.265667
9502,1559.8191733480287,189852.11,49.279617
9503,1559.8205622205144,189826.72,49.25733
9504,1559.821951092534,189949.03,49.248226
9505,1559.8233399650198,189765.58,49.28392
9506,1559.8247288370408,189894.67,49.27251
9507,1559.8261177095267,189806.19,49.256943
9508,1559.827506582012,189820.67,49.254154
9509,1559.8288954540321,189824.95,49.26746
9510,1559.830284326518,189829.94,49.276447
9511,1559.8316731985376,189767.44,49.267143
9512,1559.8330620710228,189843.64,49.22891
9513,1559.8344509435085,189944.78,49.25949
9514,1559.8358398155287,189806.56,49.23919
9515,1559.837228688014,189914.27,49.25629
9516,1559.838617560035,189869.47,49.290565
9517,1559.8400064325215,189954.56,49.268436
9518,1559.841395304541,189926.08,49.29073
9519,1559.8427841770263,189816.25,49.268448
9520,1559.8441730490465,189915.86,49.281536
9521,1559.8455619215324,189857.23,49.27044
9522,1559.846950793552,189757.58,49.286304
9523,1559.848339666037,189759.58,49.27331
9524,1559.8497285380572,189944.92,49.280113
9525,1559.851117410543,189912.84,49.244576
9526,1559.8525062825634,189886.66,49.284515
9527,1559.85389515505,189805.1,49.29744
9528,1559.8552840270702,189816.92,49.296234
9529,1559.8566728995554,189975.3,49.28968
9530,1559.858061771575,189964.98,49.279816
9531,1559.8594506435952,189820.89,49.273636
9532,1559.8608395160811,189887.56,49.261055
9533,1559.8622283881007,189883.58,49.25241
9534,1559.8636172605857,189803.98,49.271923
9535,1559.8650061326066,189800.17,49.2408
9536,1559.8663950050932,189911.72,49.281208
9537,1559.8677838771127,189859.52,49.262676
9538,1559.869172749133,189780.14,49.272694
9539,1559.870561621619,189883.48,49.26899
9540,1559.8719504936385,189753.64,49.245625
9541,1559.873339365658,189906.48,49.266552
9542,1559.874728238144,190678.1,49.35355
9543,1559.876117110164,189932.39,49.28262
9544,1559.8775059821835,189940.31,49.26104
9545,1559.87889485467,189882.42,49.283566
9546,1559.880283726691,189857.22,49.27715
9547,1559.8816725987106,189876.78,49.268826
9548,1559.8830614711958,189823.6,49.264603
9549,1559.884450343216,189948.66,49.25993
9550,1559.8858392152363,189869.97,49.263294
9551,1559.8872280877215,189878.81,49.278168
9552,1559.888616959741,189841.64,49.26228
9553,1559.8900058317613,189849.8,49.265263
9554,1559.8913947037815,189873.05,49.28156
9555,1559.8927835762672,189845.98,49.252907
9556,1559.8941724482881,189900.83,49.278347
9557,1559.8955613203084,189858.78,49.25678
9558,1559.896950192328,189757.78,49.224148
9559,1559.8983390648132,189827.69,49.257206
9560,1559.8997279368334,189816.8,49.261723
9561,1559.9011168088537,189830.36,49.257233
9562,1559.9025056808732,189798.11,49.24713
9563,1559.913616657965,189844.6,49.290493
9564,1559.9150055299851,189748.66,49.269756
9565,1559.9163944020054,189777.19,49.269516
9566,1559.917783274025,189781.55,49.270145
9567,1559.9191721460445,189830.75,49.27131
9568,1559.9205610180652,189827.98,49.27068
9569,1559.9219498905518,189771.73,49.261574
9570,1559.9233387625713,189888.94,49.276424
9571,1559.9247276345916,189722.2,49.272396
9572,1559.9261165066118,189749.69,49.28115
9573,1559.9275053786314,189700.92,49.27423
9574,1559.928894250651,189812.78,49.2781
9575,1559.9302831226712,189733.55,49.24266
9576,1559.9316719946914,189877.92,49.27568
9577,1559.9330608667108,189787.19,49.274395
9578,1559.934449738731,189808.73,49.272675
9579,1559.935838610752,189782.94,49.267338
9580,1559.9372274827722,189786.23,49.266197
9581,1559.9386163547917,189766.89,49.272217
9582,1559.940005226812,189867.67,49.262405
9583,1559.9413940988322,189850.05,49.276936
9584,1559.9427829708518,189725.34,49.24062
9585,1559.9455607148916,189871.25,49.269844
9586,1559.9469495869118,189817.67,49.249805
9587,1559.9483384589319,189874.14,49.255077
9588,1559.949727330952,189863.6,49.266125
9589,1559.9511162029723,189857.56,49.279606
9590,1559.9525050749926,189851.38,49.278854
9591,1559.9538939470121,189868.02,49.275562
9592,1559.9552828190324,189795.44,49.261833
9593,1559.9566716910526,189866.58,49.254272
9594,1559.9580605630722,189836.84,49.247673
9595,1559.9594494350918,189791.28,49.249195
9596,1559.960838307112,189893.39,49.25441
9597,1559.9622271791327,189840.03,49.254337
9598,1559.963616051153,189838.67,49.272877
9599,1559.9650049227068,189825.86,49.267612
9600,1559.966393794727,189762.84,49.270542
9601,1559.9677826667473,189596.66,49.227287
9602,1559.969171538767,189816.31,49.253918
9603,1559.9705604107871,189809.9,49.2686
9604,1559.9719492828074,189729.88,49.213043
9605,1559.973338154827,189761.27,49.240036
9606,1559.9761158984022,189771.4,49.258575
9607,1559.9775047704225,189969.48,49.254917
9608,1559.978893642442,189932.42,49.283653
9609,1559.9802825144623,189832.36,49.266254
9610,1559.9816713860168,189896.84,49.245396
9611,1559.9830602580364,189751.02,49.21478
9612,1559.984449130056,189672.92,49.22016
9613,1559.9858380020762,189642.97,49.22773
9614,1559.9872268740965,189831.81,49.24721
9615,1559.988615745651,189880.69,49.258823
9616,1559.990004617671,189797.27,49.26973
9617,1559.9913934896913,189861.58,49.28052
9618,1559.9927823617115,189847.38,49.274036
9619,1559.9941712332654,189833.94,49.27912
9620,1559.9955601052857,189805.27,49.27167
9621,1559.996948977306,189782.45,49.2587
9622,1559.9983378488598,189854.47,49.258465
9623,1559.9997267208794,189702.89,49.25521
9624,1560.0011155928996,189756.27,49.255726
9625,1560.0025044649205,189824.16,49.271774
9626,1560.0038933364751,189858.19,49.2558
9627,1560.0052822084945,189761.97,49.254345
9628,1560.0066710805147,189915.42,49.257385
9629,1560.0080599520693,189869.72,49.24386
9630,1560.0094488240888,189910.97,49.24257
9631,1560.010837696109,189801.27,49.27139
9632,1560.0122265676637,189758.3,49.238346
9633,1560.0136154396832,189862.61,49.263905
9634,1560.0150043112371,189755.75,49.260376
9635,1560.016393183258,189863.25,49.241722
9636,1560.0177820552788,189732.6,49.23139
9637,1560.0191709268327,189778.2,49.216904
9638,1560.0205597988522,189772.22,49.241405
9639,1560.0219486704068,189824.94,49.23228
9640,1560.023337542427,189830.56,49.238632
9641,1560.0247264144466,189786.66,49.264362
9642,1560.0261152860012,189786.78,49.27253
9643,1560.0275041580214,189955.47,49.273624
9644,1560.0288930295753,189837.5,49.27964
9645,1560.0302819015956,189837.73,49.270172
9646,1560.0316707731506,189848.72,49.26244
9647,1560.0330596451709,189762.06,49.23711
9648,1560.0344485167248,189790.94,49.24593
9649,1560.0358373887443,189778.52,49.246513
9650,1560.037226260299,189829.08,49.240353
9651,1560.0386151323191,189840.0,49.270176
9652,1560.040004003873,189717.28,49.244633
9653,1560.0413928758933,189707.75,49.225502
9654,1560.0427817474479,189811.95,49.254723
9655,1560.044170619468,189852.02,49.236317
9656,1560.0455594910225,189820.02,49.21914
9657,1560.0469483630427,189791.38,49.235516
9658,1560.0483372345973,189964.62,49.230335
9659,1560.0497261066168,189836.83,49.24174
9660,1560.0511149781707,189852.4,49.236027
9661,1560.0525038497253,189806.66,49.25519
9662,1560.0538927217456,189812.7,49.253105
9663,1560.0552815932995,189959.05,49.285374
9664,1560.0566704653197,189885.75,49.260723
9665,1560.058059336875,189871.02,49.253136
9666,1560.0594482084296,190034.16,49.26555
9667,1560.060837080449,189827.48,49.249443
9668,1560.0622259520035,189757.84,49.2326
9669,1560.0636148240237,189707.14,49.23488
9670,1560.0650036955776,189765.42,49.247726
9671,1560.0663925671315,189958.19,49.28615
9672,1560.0677814391518,189800.28,49.246048
9673,1560.0691703107063,189822.73,49.24916
9674,1560.0705591822602,189777.47,49.223503
9675,1560.0719480542812,189819.16,49.252926
9676,1560.0733369258362,189818.61,49.239174
9677,1560.07472579739,189834.3,49.25845
9678,1560.0761146694097,189802.95,49.247486
9679,1560.0775035409642,189766.1,49.259293
9680,1560.0788924125188,189698.92,49.21442
9681,1560.0802812840727,189860.94,49.243137
9682,1560.0816701560923,189821.48,49.263924
9683,1560.0830590276469,189858.38,49.256718
9684,1560.0844478992015,189753.88,49.239666
9685,1560.085836770756,190029.86,49.27638
9686,1560.087225642777,189928.89,49.26873
9687,1560.0886145143315,189803.14,49.26225
9688,1560.0900033858852,190038.88,49.279034
9689,1560.091392257439,189844.64,49.250286
9690,1560.0927811294594,189793.25,49.251076
9691,1560.094170001014,189859.4,49.263493
9692,1560.0955588725678,189858.86,49.2065
9693,1560.0969477441224,189812.39,49.1824
9694,1560.098336615677,189777.3,49.22725
9695,1560.0997254872316,189871.7,49.246502
9696,1560.1011143592516,189835.48,49.22031
9697,1560.1025032308062,189741.16,49.2013
9698,1560.1038921023608,189892.48,49.267998
9699,1560.1052809739147,189781.84,49.23534
9700,1560.1066698454686,189834.11,49.236347
9701,1560.1080587170231,189791.58,49.25026
9702,1560.1094475890434,189822.7,49.24336
9703,1560.1108364605973,189835.39,49.238777
9704,1560.1122253321519,189866.89,49.249996
9705,1560.1136142037071,189861.4,49.244392
9706,1560.1150030752617,189700.2,49.233147
9707,1560.1163919468156,189867.47,49.24847
9708,1560.11778081837,189843.98,49.25657
9709,1560.1191696899245,190054.33,49.257515
9710,1560.1205585614784,189872.58,49.242413
9711,1560.1219474330323,189961.58,49.23879
9712,1560.123336304587,189913.53,49.2383
9713,1560.1247251761415,189773.17,49.22687
9714,1560.1261140476954,189674.44,49.215294
9715,1560.1275029192507,189860.56,49.238174
9716,1560.128891790806,189821.16,49.226494
9717,1560.1302806623596,189784.05,49.245914
9718,1560.1316695339135,189799.44,49.21607
9719,1560.133058405468,189817.78,49.226738
9720,1560.1344472770227,189710.03,49.225315
9721,1560.1358361485766,189812.16,49.218132
9722,1560.1372250201305,189668.0,49.1938
9723,1560.138613891685,189771.08,49.222237
9724,1560.1400027632396,189790.73,49.223
9725,1560.1413916347942,189741.8,49.233727
9726,1560.1427805063495,189828.77,49.23701
9727,1560.144169377904,189754.42,49.241505
9728,1560.1455582494577,189702.98,49.20343
9729,1560.1469471210116,189806.39,49.212128
9730,1560.1483359925662,189779.23,49.249165
9731,1560.1497248641208,189803.77,49.215923
9732,1560.1511137356747,189734.4,49.198452
9733,1560.1525026072286,189834.78,49.23199
9734,1560.1538914787832,189861.19,49.240486
9735,1560.1552803498728,189749.16,49.212612
9736,1560.1566692214274,189789.39,49.235107
9737,1560.158058092982,189733.66,49.226425
9738,1560.1594469645363,189820.14,49.227787
9739,1560.1608358360902,189883.25,49.22752
9740,1560.162224707644,189871.61,49.23395
9741,1560.1636135791987,189725.17,49.19437
9742,1560.1650024502876,189749.45,49.19568
9743,1560.1663913218415,189779.05,49.203377
9744,1560.1677801933954,189856.44,49.22503
9745,1560.1691690649507,189893.2,49.25569
9746,1560.170557936506,189939.27,49.24168
9747,1560.1719468075942,189878.64,49.237473
9748,1560.1733356791485,189910.78,49.246517
9749,1560.174724550703,189783.62,49.2289
9750,1560.176113422257,189818.94,49.24364
9751,1560.177502293811,189680.3,49.23472
9752,1560.1788911648998,189747.25,49.20923
9753,1560.1802800364544,189746.77,49.234215
9754,1560.1816689080083,189728.16,49.239258
9755,1560.1830577790972,189658.8,49.173893
9756,1560.1844466506525,189854.12,49.241165
9757,1560.1858355222068,189919.55,49.227535
9758,1560.1872243937607,189749.5,49.23733
9759,1560.1886132648497,189848.08,49.271904
9760,1560.1900021364042,189820.47,49.240337
9761,1560.1913910079581,189763.47,49.235535
9762,1560.1927798790464,189761.94,49.20887
9763,1560.194168750601,189732.17,49.22176
9764,1560.1955576221555,189774.39,49.224277
9765,1560.1969464932445,189792.42,49.24375
9766,1560.198335364799,189826.5,49.219418
9767,1560.1997242363534,189842.95,49.221863
9768,1560.2011131074423,189928.78,49.242527
9769,1560.2025019789962,189787.45,49.23275
9770,1560.2038908505508,189826.98,49.20828
9771,1560.2052797216397,189828.36,49.226257
9772,1560.2066685931936,189765.53,49.226597
9773,1560.2080574642819,189757.84,49.205814
9774,1560.2094463358364,189772.31,49.232464
9775,1560.2108352073917,189865.8,49.25051
9776,1560.2122240784806,189838.12,49.26632
9777,1560.2136129500352,189751.08,49.232693
9778,1560.215001821124,189679.53,49.220074
9779,1560.2163906926778,189800.72,49.218605
9780,1560.217779563766,189871.9,49.24283
9781,1560.2191684353206,189909.42,49.255207
9782,1560.2205573064095,189612.3,49.18711
9783,1560.2219461779634,189741.06,49.215027
9784,1560.2233350490517,189817.86,49.207787
9785,1560.224723920607,189721.61,49.226562
9786,1560.2261127916966,189778.14,49.201538
9787,1560.2275016632505,189769.89,49.233963
9788,1560.2288905343391,189875.83,49.22281
9789,1560.2302794058937,189784.48,49.194065
9790,1560.231668276982,189829.48,49.230293
9791,1560.2330571485359,190010.94,49.23508
9792,1560.2344460196248,189743.73,49.2101
9793,1560.2358348911794,189798.28,49.2376
9794,1560.2372237622676,189721.72,49.214878
9795,1560.2386126338222,189848.42,49.228687
9796,1560.2400015049118,189622.67,49.17081
9797,1560.2413903764664,189730.94,49.185673
9798,1560.2427792475544,189670.53,49.163498
9799,1560.2441681186433,189792.8,49.22589
9800,1560.2455569901979,189949.1,49.225006
9801,1560.2469458612861,189812.94,49.208633
9802,1560.24833473284,189790.28,49.221508
9803,1560.249723603929,189871.47,49.246304
9804,1560.2511124750179,189805.72,49.1932
9805,1560.2525013465724,189790.31,49.22952
9806,1560.2538902176614,189749.92,49.211815
9807,1560.2552790887503,189876.39,49.2538
9808,1560.2566679603049,189824.72,49.236774
9809,1560.2580568313929,189804.62,49.244587
9810,1560.2594457024818,189850.36,49.22918
9811,1560.2608345740364,189815.12,49.21528
9812,1560.2622234451246,189928.3,49.211132
9813,1560.2636123162129,189828.53,49.223732
9814,1560.2650011877674,189785.78,49.193993
9815,1560.266390058857,189815.16,49.23319
9816,1560.267778929946,189860.27,49.239464
9817,1560.269167801034,189791.45,49.171135
9818,1560.2705566725886,189740.72,49.224274
9819,1560.2719455436775,189741.55,49.18601
9820,1560.2733344147657,189833.08,49.226658
9821,1560.2747232858546,189694.3,49.18911
9822,1560.2761121574092,189817.83,49.231224
9823,1560.2775010284975,189626.33,49.198044
9824,1560.2788898995857,189703.3,49.19964
9825,1560.2802787706753,189689.67,49.186737
9826,1560.281667641765,189707.39,49.181057
9827,1560.2830565133188,189653.27,49.172886
9828,1560.284445384407,189734.66,49.221436
9829,1560.2858342554957,189826.72,49.212116
9830,1560.2872231265846,189773.05,49.220646
9831,1560.288611997673,189795.03,49.19887
9832,1560.2900008692275,189799.31,49.202393
9833,1560.2913897403164,189664.69,49.18398
9834,1560.2927786114046,189675.97,49.19504
9835,1560.2941674824935,189755.08,49.217834
9836,1560.2955563535832,189689.1,49.210487
9837,1560.296945224672,189739.27,49.194813
9838,1560.29833409576,189860.14,49.211555
9839,1560.2997229668483,189894.53,49.210155
9840,1560.301111838403,189800.05,49.243317
9841,1560.3025007094918,189777.98,49.217136
9842,1560.30388958058,189754.12,49.20942
9843,1560.305278451669,189665.0,49.194603
9844,1560.306667322758,189799.38,49.197037
9845,1560.3080561938468,189820.25,49.184128
9846,1560.3094450649357,189741.88,49.24119
9847,1560.3108339360247,189864.14,49.21796
9848,1560.3122228071136,189769.7,49.229992
9849,1560.3136116782016,189738.1,49.21952
9850,1560.3150005492898,189779.06,49.223225
9851,1560.3163894203788,189787.2,49.196213
9852,1560.3177782914677,189739.27,49.208897
9853,1560.319167162556,189764.27,49.210083
9854,1560.3205560336448,189854.06,49.225636
9855,1560.3219449047344,189703.66,49.198795
9856,1560.3233337758234,189762.81,49.21988
9857,1560.3247226469116,189711.19,49.163834
9858,1560.3261115180005,189822.88,49.21906
9859,1560.3275003890892,189715.64,49.19305
9860,1560.3288892601774,189784.4,49.232853
9861,1560.3302781312664,189748.97,49.230663
9862,1560.3316670023553,189841.56,49.24804
9863,1560.3330558734435,189743.38,49.247948
9864,1560.3344447445318,189766.34,49.208836
9865,1560.3358336156214,189913.55,49.23192
9866,1560.3372224862453,189668.27,49.197933
9867,1560.3386113573335,189718.86,49.220825
9868,1560.3400002284218,189791.56,49.21862
9869,1560.3413890995105,189609.23,49.192055
9870,1560.3427779705994,189701.53,49.21308
9871,1560.3441668416876,189742.1,49.21428
9872,1560.3455557127766,189766.16,49.249226
9873,1560.3469445838655,189692.22,49.215065
9874,1560.348333454488,189747.53,49.207867
9875,1560.3497223255763,189739.25,49.166454
9876,1560.351111196666,190013.12,49.239002
9877,1560.3525000677555,189828.6,49.22622
9878,1560.3538889388435,189754.6,49.227917
9879,1560.3552778099317,189935.55,49.248333
9880,1560.356666680555,189820.94,49.228485
9881,1560.358055551644,189847.8,49.220264
9882,1560.3594444227322,189694.4,49.17668
9883,1560.360833293821,189673.55,49.174484
9884,1560.3622221644443,189740.94,49.204178
9885,1560.3636110355326,189827.33,49.235153
9886,1560.3649999066215,189795.89,49.238087
9887,1560.366388777711,189718.58,49.242973
9888,1560.3677776483344,189772.89,49.23667
9889,1560.3691665194224,189785.25,49.229164
9890,1560.3705553905106,189785.0,49.18955
9891,1560.3719442615995,189930.34,49.224735
9892,1560.3733331322228,189884.3,49.2042
9893,1560.374722003311,189854.75,49.232155
9894,1560.3761108744,189877.14,49.19638
9895,1560.3774997450232,189718.52,49.200413
9896,1560.3788886161121,189896.02,49.2244
9897,1560.380277487201,189783.62,49.102573
9898,1560.3816663578243,189760.52,49.186203
9899,1560.383055228913,189815.84,49.190693
9900,1560.3844441000012,189706.36,49.186317
9901,1560.3858329706238,189981.61,49.226604
9902,1560.3872218417127,189914.02,49.23233
9903,1560.3886107128017,189901.28,49.24273
9904,1560.3899995834242,189869.47,49.186844
9905,1560.3913884545132,189870.34,49.197895
9906,1560.3927773256028,189778.2,49.22751
