,x,y
744,1947.7315094855949,48979.53789905709
745,1947.7519410849418,49014.98065137914
746,1947.7723726842305,49079.57944190834
747,1947.7928042835701,49117.27209007304
748,1947.813235882917,49154.552999039035
749,1947.833667482264,49179.67282470542
750,1947.8540990816618,49192.64847810133
751,1947.874530681067,49149.41664138708
752,1947.894962280472,49133.469869148335
753,1947.9153938799282,49131.015612848205
754,1947.9358254793915,49122.16770026488
755,1947.9562571788556,49097.328323823895
756,1947.976688678369,49100.90559918211
757,1947.9971202778906,49046.5247070872
758,1948.0175519774057,49009.88861650687
759,1948.0379834769265,49019.1201305827
760,1948.0584150765062,49014.16138034714
761,1948.0788467760794,49000.607884783
762,1948.0992782757166,48870.522986808304
763,1948.1197099752972,48440.42297434328
764,1948.140141574986,47827.78984846668
765,1948.1605730746232,47127.22051463744
766,1948.1810047743202,46418.509094033616
767,1948.2014363740673,45843.050233401416
768,1948.2218679737634,46034.5545284746
769,1948.2422995735178,46216.286171722444
770,1948.2627311733231,46891.020598016694
771,1948.2831627731357,47669.38947906837
772,1948.3035943729483,48269.94736170211
773,1948.3240259727536,48829.11211220498
774,1948.3444576726251,49064.392167732076
775,1948.3648891725534,49111.308981717855
776,1948.385320772475,49106.910778498546
777,1948.4057524723466,49097.56501901765
778,1948.4261840723339,49112.551266531795
779,1948.446615572313,49098.046741866
780,1948.467047272301,49164.33266404093
781,1948.4874787724038,49191.33091744765
782,1948.5079104724427,49214.65283821731
783,1948.5283420724882,49255.260414046
784,1948.5487736725918,49191.47127518924
785,1948.5692052727463,49238.8766071968
786,1948.5896368729082,49232.30674304732
787,1948.6100683731274,49226.05170021148
788,1948.6305000732827,49144.85991467412
789,1948.650931673561,49094.95662078943
790,1948.6713631737803,49022.47048492124
791,1948.6917948741102,48996.87293310855
792,1948.7122264743884,48899.62196529106
793,1948.7326581747184,48878.86421300537
794,1948.7530896751123,48780.79919612251
795,1948.773521275507,48652.97679812832
796,1948.7939529759606,48540.31839232557
797,1948.8143844764054,48441.64096315474
798,1948.8348160768874,48339.434963970416
799,1948.855247777392,48313.204658411785
800,1948.8756792779313,48248.50392874756
801,1948.8961108785006,48209.20754351636
802,1948.9165425790998,48094.78341180394
803,1948.93697417972,47113.475444171665
804,1948.9574057803766,43552.65230049941
805,1948.977837381055,37894.83708020907
806,1948.998268981799,30986.57001886998
807,1949.0187005825428,23309.57612582009
808,1949.039132183345,16014.081115827837
809,1949.0595637841398,13906.499345636596
810,1949.0799954849717,20007.256837570636
811,1949.1004269858531,27716.133870335336
812,1949.1208585867716,35065.08077649691
813,1949.141290287691,41337.46605478986
814,1949.161721788667,45916.23495091318
815,1949.1821534896662,48031.04328069337
816,1949.2025850907012,48201.37633659704
817,1949.2230165917572,48245.67825632755
818,1949.243448292851,48342.876289434236
819,1949.2638797940017,48426.9208619586
820,1949.2843113951822,48473.51904106942
821,1949.304743096356,48563.85052097513
822,1949.3251745976231,48598.30402066668
823,1949.3456062988553,48715.33522555763
824,1949.3660379001813,48781.55240392382
825,1949.3864694015356,48889.80364973261
826,1949.4069011028841,48997.682711409754
827,1949.4273327042974,49050.48223006153
828,1949.4477643057398,49047.80339666627
829,1949.468195907204,49016.38871716829
830,1949.4886275087338,49098.25445126228
831,1949.5090591102635,49116.779969950316
832,1949.5294907118441,49172.50992838715
833,1949.5499223134902,49179.557719609
834,1949.5703540151371,49177.17507069008
835,1949.5907856168342,49178.574572732825
836,1949.6112171185669,49114.56080990886
837,1949.6316488203302,49117.32418812532
838,1949.6520804221436,49109.506508213875
839,1949.6725119240218,49067.89529830073
840,1949.6929436258724,49093.9196588262
841,1949.7133752278023,49043.80922321809
842,1949.7338067297678,48995.16465192538
843,1949.754238431764,49009.57720101063
844,1949.7746700337811,48907.99912238556
845,1949.7951017358646,48529.51809160385
846,1949.8155332380047,47984.438306655036
847,1949.8359648401383,47276.41902483284
848,1949.8563965423382,46547.202945201665
849,1949.8768280445947,45899.040940106
850,1949.897259546873,45683.405104563455
851,1949.9176912491894,46196.895104769574
852,1949.938122851563,46946.55581755771
853,1949.9585544539586,47655.65190228258
854,1949.9789860563906,48264.81026924446
855,1949.9994176588807,48809.990505976224
856,1950.0198493613934,49057.65433575285
857,1950.04028086397,49144.85886661316
858,1950.0607124665767,49153.29246597996
859,1950.081144169235,49176.7634099594
860,1950.1015757719288,49136.92137123532
861,1950.12200727468,49166.34880842299
862,1950.1424389774547,49162.437802137734
863,1950.162870580265,49193.951991127964
864,1950.1833021831262,49241.76714512358
865,1950.2037337860238,49284.32807952819
866,1950.2241653890087,49252.2219159428
867,1950.244597091987,49228.76420321525
868,1950.2650285950585,49230.72568874396
869,1950.2854601981307,49175.94457382491
870,1950.3058919012547,49163.65213888604
871,1950.3263234044425,49145.0562592613
872,1950.3467550076894,49094.62531937339
873,1950.3671867109297,49011.83031641219
874,1950.387618214263,48885.619951546025
875,1950.408049917627,48876.83939687529
876,1950.4284815210121,48785.15408327262
877,1950.448913024491,48733.31857717117
878,1950.4693447279715,48633.30656242237
879,1950.4897763315312,48520.81719171452
880,1950.5102078351556,48455.600711166364
881,1950.5306395387815,48366.86915333457
882,1950.551071042486,48296.39984028802
883,1950.5715027462284,48270.66381278586
884,1950.591934349999,48228.135725804954
885,1950.612365853849,47438.64831763759
886,1950.6327975577078,44059.677018774295
887,1950.6532291616531,38642.64602274664
888,1950.6736607656494,31911.97714709417
889,1950.694092369682,24261.722065117872
890,1950.7145239737729,16819.49438519309
891,1950.7349555778856,13678.123611570278
892,1950.7553871820637,19239.50543060773
893,1950.7758187863,26919.14187269587
894,1950.7962504905881,34344.81347873788
895,1950.8166820949118,40769.45699525671
896,1950.837113599322,45552.25610133719
897,1950.8575453037556,48056.89529912734
898,1950.8779769082248,48322.81824805183
899,1950.8984084127806,48347.02799802655
900,1950.9188401173597,48416.29340830923
901,1950.9392717220035,48503.432258457644
902,1950.9597032267047,48567.12983805985
903,1950.9801349314293,48689.173777970325
904,1951.0005665362478,48746.72448589161
905,1951.0209982410888,48819.59728338441
906,1951.0414297459938,48854.88862058772
907,1951.0618613509869,48904.18144252246
908,1951.0822930559734,48985.483462792894
909,1951.102724561053,49070.10143630377
910,1951.1231561661916,49176.37985744956
911,1951.1435878713528,49183.0536078595
912,1951.164019376578,49219.0783935299
913,1951.184450981862,49237.92439284819
914,1951.2048825872043,49251.27539008455
915,1951.2253141925976,49285.42256640673
916,1951.245745898057,49269.74740771217
917,1951.266177403566,49265.814490933575
918,1951.286609009141,49237.42306179142
919,1951.307040714746,49180.23684941321
920,1951.3274723204304,49141.175388823336
921,1951.3479038261648,49124.058501635576
922,1951.368335531959,49109.25759502541
923,1951.3887671377888,49081.722728127046
924,1951.4091987437132,49070.95193497068
925,1951.4296303496667,49042.09432353422
926,1951.4500619556857,48942.682712341426
927,1951.470493661771,48574.18739889674
928,1951.4909251679128,48086.72396291033
929,1951.5113567741064,47392.996933351904
930,1951.5317884803517,46660.2642854007
931,1951.5522199866828,45984.17698517261
932,1951.5726515930364,46593.25633576258
933,1951.593083299471,46071.24819646879
934,1951.613514805962,46761.27011710462
935,1951.6339465125202,47509.364288334495
936,1951.654378119114,48208.03509484987
937,1951.6748096258088,48735.04414928815
938,1951.695241332527,49035.185951914085
939,1951.7156729393246,49060.06171669961
940,1951.7361045461803,49074.45171910337
941,1951.756536153087,49086.11376408236
942,1951.776967760059,49105.44377948054
943,1951.7973993671185,49133.639886461235
944,1951.8178309741998,49114.728111041244
945,1951.8382625813756,49097.769405286
946,1951.8586941886097,49157.13553332962
947,1951.8791257958947,49170.370893691244
948,1951.8995574032451,49239.19683048224
949,1951.9199890106538,49283.02894849196
950,1951.940420618128,49255.35027639772
951,1951.9608522256676,49245.069118506144
952,1951.981283933259,49159.715898041686
953,1952.0017154409434,49127.10281008856
954,1952.022147148673,49126.16741509805
955,1952.0425787564745,49071.37051299612
956,1952.0630102643263,48964.89849396508
957,1952.0834419722596,48872.8795966513
958,1952.103873580243,48768.563866559
959,1952.1243050883204,48674.026465667
960,1952.1447367964283,48622.50016841253
961,1952.1651684046228,48551.81661884046
962,1952.185599912882,48500.524332506866
963,1952.2060316212082,48404.750237809945
964,1952.22646322957,48323.455350589655
965,1952.2468949380273,48244.37691909679
966,1952.2673264465702,48208.32599131166
967,1952.2877580551576,47656.43874279287
968,1952.3081897637967,44596.24502883559
969,1952.3286212725434,39390.3278793592
970,1952.3490528813127,32634.9017637634
971,1952.3694845901773,25079.325658428872
972,1952.3899160991132,17536.359422175727
973,1952.410347708108,13558.090054948261
974,1952.430779417169,18400.810149719633
975,1952.451211026295,26017.723884316285
976,1952.4716426355008,33502.92790415781
977,1952.492074244772,40068.54896873285
978,1952.5125058541307,45063.6233264686
979,1952.5329374635403,47846.39428708165
980,1952.5533690730153,48279.5078491615
981,1952.573800582577,48330.766661441834
982,1952.5942322921983,48405.446539481796
983,1952.614663901899,48461.83024870778
984,1952.635095511665,48489.17614348947
985,1952.6555271214966,48555.42331338446
986,1952.6759587314082,48835.095815559536
987,1952.696390441386,48791.880053555346
988,1952.7168219514424,48893.84597203052
989,1952.7372535615723,48934.36952937397
990,1952.7576852717611,48980.81317834582
991,1952.7781167820358,49051.025134194286
992,1952.7985483923767,49160.23024410067
993,1952.8189801027838,49206.79801758763
994,1952.839411613284,49233.34369535261
995,1952.8598433238367,49255.617044932675
996,1952.8802749344832,49287.930591601595
997,1952.9007064451944,49242.76292376725
998,1952.9211381559799,49258.36034960087
999,1952.9415697668373,49279.57995373513
1000,1952.9620013777676,49259.530957892486
1001,1952.9824329887779,49203.69134107075
1002,1953.0028645998682,49154.16582994521
1003,1953.023296211024,49104.27289373285
1004,1953.043727822267,49076.05930441775
1005,1953.0641594335757,49057.13959140802
1006,1953.0845911449578,49085.32373184166
1007,1953.1050227564192,49092.86225866414
1008,1953.1254542679744,49011.00853365181
1009,1953.1458859795748,48650.69409186345
1010,1953.1663175912763,48073.75940246293
1011,1953.1867491030498,47374.85374070154
1012,1953.2071808148976,46695.66403104061
1013,1953.2276123268311,46054.07101523028
1014,1953.2480440388244,45709.89624129815
1015,1953.2684756509116,46014.7057845931
1016,1953.2889071630852,46652.918558916295
1017,1953.3093388753114,47423.03444789308
1018,1953.3297704876313,48124.55697545168
1019,1953.3502020000378,48660.251235235264
1020,1953.370633712504,49077.78856501698
1021,1953.3910653250641,49131.646197603404
1022,1953.411496837718,49142.88250413238
1023,1953.431928550417,49130.20036058399
1024,1953.4523601632172,49150.17471783508
1025,1953.4727918760836,49167.54731636599
1026,1953.4932233890504,49236.30149632764
1027,1953.513655002018,49196.464360432874
1028,1953.5340867151317,49159.50063448969
1029,1953.5545182283386,49176.470164746905
1030,1953.574949841619,49230.672724488155
1031,1953.5953815549801,49203.57539482093
1032,1953.6158131684206,49245.480840937475
1033,1953.6362447819556,49229.32222620916
1034,1953.6566763955634,49207.81507421456
1035,1953.6771080092512,49098.67031172883
1036,1953.6975396230337,49025.22758657123
1037,1953.7179712368961,48979.34599316538
1038,1953.7384028508313,49000.35539725334
1039,1953.7588345648546,48910.31124862565
1040,1953.779266078971,48893.40500722462
1041,1953.7996976931681,48768.95446770508
1042,1953.8201293074453,48715.80587180522
1043,1953.8405609218098,48557.37684671981
1044,1953.8609926362406,48473.81425649172
1045,1953.8814241507935,48475.48586459279
1046,1953.9018557654053,48338.27032517085
1047,1953.922287480098,48264.09437380578
1048,1953.9427189948983,48174.853221393976
1049,1953.9631506097794,47814.802204311665
1050,1953.9835823247195,45037.045206730836
1051,1954.0040138397817,40080.27838426188
1052,1954.0244454549174,33551.118625427036
1053,1954.0448771701194,26087.55689358262
1054,1954.0653086854436,18447.530488015258
1055,1954.0857404008275,13611.321360825372
1056,1954.1061720163052,19325.10925750638
1057,1954.1266036318775,25161.558144203555
1058,1954.1470352475299,32740.126401643327
1059,1954.1674668632768,40085.04988246526
1060,1954.1878984791183,44708.39833197627
1061,1954.2083300950399,47628.630986757635
1062,1954.2287617110487,48241.66684000495
1063,1954.2491934271384,48263.796650174394
1064,1954.2696249433357,48384.87863104124
1065,1954.2900565596137,48460.63343084934
1066,1954.3104882759799,48561.68839412001
1067,1954.3309198924253,48589.04974778075
1068,1954.3513514089937,48617.80975965431
1069,1954.3717831256217,48700.46556415115
1070,1954.392214742351,48838.14440765692
1071,1954.412646259174,48943.08042081756
1072,1954.4330779760785,49027.99401169602
1073,1954.453509593077,49080.425902308925
1074,1954.4739412101699,49081.472053655816
1075,1954.4943728273647,49055.5204272672
1076,1954.5148044446323,49179.00371920476
1077,1954.5352361619953,49209.42843659884
1078,1954.5556676794658,49242.93393622178
1079,1954.5760992970172,49243.00651180146
1080,1954.5965309146704,49213.02553849516
1081,1954.616962532411,49264.09038495416
1082,1954.6373942502323,49215.41089597535
1083,1954.6578257681685,49207.96694718987
1084,1954.6782573861929,49142.27551837319
1085,1954.698689104298,49122.68373226212
1086,1954.7191206225107,49103.681939576294
1087,1954.7395522408187,49068.84569825187
1088,1954.7599839592003,49021.39440236298
1089,1954.780415477704,49040.4147882963
1090,1954.800847096296,49063.653675272726
1091,1954.8212788149613,48820.785471311516
1092,1954.8417104337495,48209.17521659686
1093,1954.8621420526251,47556.905587090834
1094,1954.8825736715953,46815.538955698314
1095,1954.90300529066,46115.52876673856
1096,1954.9234369098267,45713.35912204198
1097,1954.9438685290806,46030.39871463607
1098,1954.9643001484437,46637.716560998044
1099,1954.9847318678803,47379.67790394611
1100,1955.0051633874464,48066.175180316844
1101,1955.0255950070932,48611.544379137864
1102,1955.0460267268281,49049.59755537346
1103,1955.066458246678,49120.372414807
1104,1955.0868899666093,49164.04023543701
1105,1955.107321586649,49185.919238532566
1106,1955.12775310679,49195.25696567686
1107,1955.1481848270341,49190.47595622108
1108,1955.168616447365,49190.49011274794
1109,1955.1890479678186,49258.39058929174
1110,1955.2094796883393,49237.989839961774
1111,1955.2299112089895,49286.84703195651
1112,1955.2503429297212,49269.49879627653
1113,1955.2707745505468,49245.06169816994
1114,1955.2912060715025,49246.8383289004
1115,1955.3116377925107,49239.691815539954
1116,1955.3320694136564,49277.41600819146
1117,1955.3525010348967,49191.97427432501
1118,1955.3729326562461,49120.91184313591
1119,1955.3933642776828,49022.07176221194
1120,1955.413795899236,48949.7341607682
1121,1955.4342275208837,48870.5723166782
1122,1955.454659142626,48822.39915303517
1123,1955.4750908644637,48768.82454137805
1124,1955.4955224864243,48674.02163196758
1125,1955.515954008486,48623.8460457642
1126,1955.5363857306293,48527.0900550324
1127,1955.5568173528955,48371.06320283345
1128,1955.5772488752773,48290.47271460261
1129,1955.5976805977407,48259.28684792326
1130,1955.6181122203125,48176.15828644666
1131,1955.6385439429869,47894.49505778837
1132,1955.658975465769,45493.45943790463
1133,1955.6794070886608,40689.08567711313
1134,1955.6998388116408,34287.77656792464
1135,1955.7202703347575,26896.95427832379
1136,1955.740701957955,19243.49552916411
1137,1955.7611336812552,13730.50871525407
1138,1955.7815652046775,16868.242832589905
1139,1955.8019968282097,24302.542086920617
1140,1955.82242855183,31858.449767214872
1141,1955.8428600755578,38682.90481096324
1142,1955.8632917993964,44118.56988807837
1143,1955.8837233233498,47518.50690802015
1144,1955.9041549473986,48246.69854968075
1145,1955.9245866715573,48276.34597992877
1146,1955.9450181958455,48367.57377457375
1147,1955.9654498202144,48463.74582811327
1148,1955.9858815446933,48574.67159108693
1149,1956.0063131692878,48654.30637777283
1150,1956.0267447939914,48764.92169531193
1151,1956.0471764188042,48714.58666226636
1152,1956.0676080437115,48847.99291384827
1153,1956.0880396687426,48953.95326218227
1154,1956.10847129389,49022.10125031757
1155,1956.128902919154,49090.15442442874
1156,1956.149334644484,49179.73458303728
1157,1956.1697661699654,49203.565843744705
1158,1956.1901977955422,49226.58944937394
1159,1956.2106295212143,49231.75621710427
1160,1956.2310610470304,49288.395133476704
1161,1956.251492772928,49316.3244309265
1162,1956.2719243989632,49322.066207673146
1163,1956.2923559250994,49353.53049910913
1164,1956.3127876513317,49265.47941985294
1165,1956.333219277687,49239.82369485876
1166,1956.3536508041725,49211.7109156182
1167,1956.374082530754,49217.748208227655
1168,1956.3945141574295,49204.45178254785
1169,1956.414945884222,49205.60434983025
1170,1956.4353774111514,49165.56977505238
1171,1956.4558090382052,49126.15921009952
1172,1956.476240765318,49103.709687962706
1173,1956.4966722925965,48852.02496866524
1174,1956.5171039199704,48408.25280814261
1175,1956.5375355474607,47748.82725785114
1176,1956.5579671750602,46945.99880435383
1177,1956.5783988027833,46234.319188805996
1178,1956.598830430623,45731.670663373385
1179,1956.6192620585716,45967.557752700246
1180,1956.6396937866157,46547.49412165046
1181,1956.6601253148037,47288.99863507261
1182,1956.6805569431017,48009.80261700875
1183,1956.700988671495,48574.32909663465
1184,1956.721420300004,48955.446618737136
1185,1956.7418518286795,49098.041557288954
1186,1956.762283557422,49134.67111976781
1187,1956.7827151862803,49204.79798570266
1188,1956.803146715276,49140.145918037575
1189,1956.8235784443968,49208.22727087702
1190,1956.8440100736043,49208.4115793941
1191,1956.8644418029508,49240.21848468397
1192,1956.8848733324194,49265.89679356074
1193,1956.9053049620052,49304.91020525625
1194,1956.9257366917009,49314.48304592374
1195,1956.9461682215187,49359.206315857344
1196,1956.9665998514538,49320.202191626406
1197,1956.9870315814987,49284.27964121121
1198,1957.0074631116659,49268.05394960371
1199,1957.0278948419436,49249.983029650786
1200,1957.0483264723734,49172.9849397971
1201,1957.068758002919,49202.51074164819
1202,1957.0891897335532,49109.485547499426
1203,1957.109621364325,49008.39483474898
1204,1957.1300528952197,48901.54354845297
1205,1957.150484626225,48841.00747359237
1206,1957.1709162573534,48750.48040766665
1207,1957.1913478886272,48681.78642527525
1208,1957.2117795200174,48612.35066010743
1209,1957.2322111514877,48432.60162743732
1210,1957.25264278314,48369.21746889182
1211,1957.273074414843,48304.91866903499
1212,1957.293506046728,48253.893239653364
1213,1957.3139376787294,48140.40986961639
1214,1957.3343693108473,45967.9252805805
1215,1957.3548009430742,41380.04776300305
1216,1957.3752326754257,35149.823637695394
1217,1957.3956642078847,27779.11753126772
1218,1957.416095940498,20085.973564664135
1219,1957.436527573227,14044.731972996113
1220,1957.4569591061008,16154.329123789787
1221,1957.4773908390562,23511.991126345776
1222,1957.4978224721344,31186.93352983631
1223,1957.5182540053793,38013.19489011595
1224,1957.5386857387202,43563.79580925337
1225,1957.559117372206,47292.56597940342
1226,1957.5795491058016,48335.944013786895
1227,1957.5999806395193,48380.76948208001
1228,1957.6204122733834,48435.38148263734
1229,1957.6408440073574,48456.02144154495
1230,1957.6612755414535,48514.02958876053
1231,1957.681707175696,48597.81884003751
1232,1957.7021389100482,48727.69680332367
1233,1957.7225704445518,48811.00783280647
1234,1957.7430020791435,48904.735823392024
1235,1957.7634338138741,48950.612545128126
1236,1957.7838654487568,49037.286845960494
1237,1957.804297083756,49096.531219060154
1238,1957.8247287188642,49181.775633938254
1239,1957.8451603541253,49256.586552652996
1240,1957.8655919895027,49291.484888192856
1241,1957.8860236249893,49313.130107050885
1242,1957.906455160657,49307.44893967628
1243,1957.9268868964136,49252.39773086205
1244,1957.9473185323077,49302.12706054888
1245,1957.9677501683254,49336.30102401864
1246,1957.9881818044887,49307.160921029514
1247,1958.008613440761,49268.735921773536
1248,1958.029045177187,49204.76547184339
1249,1958.049476713757,49138.45469752894
1250,1958.0699083504078,49094.71398516484
1251,1958.090340087212,49114.55755566455
1252,1958.1107716241604,49088.884471794845
1253,1958.1312032612186,49096.065283484546
1254,1958.1516349984304,49045.01006378731
1255,1958.172066535757,48789.82657170955
1256,1958.1924982732235,48336.89318223679
1257,1958.2129299108128,47731.18846228137
1258,1958.233361448547,47004.0119632634
1259,1958.2537931864208,46346.14079441647
1260,1958.2742248244176,45701.83812958708
1261,1958.2946563625592,45844.07060934552
1262,1958.3150881008114,46438.13293582009
1263,1958.3355197392157,47150.742676716276
1264,1958.3559514777298,47891.03184720945
1265,1958.3763830163953,48480.65907826309
1266,1958.3968146551779,48979.2866956784
1267,1958.4172463940995,49103.378847732216
1268,1958.4376779332015,49133.57875804452
1269,1958.4581095723915,49091.141408777105
1270,1958.4785413117206,49128.16307032129
1271,1958.4989729512017,49130.83884196628
1272,1958.5194044907985,49154.37461328416
1273,1958.539836230535,49203.88947854095
1274,1958.5602677704228,49224.91481519249
1275,1958.5806995104576,49245.54524281973
1276,1958.6011311506008,49317.75952981814
1277,1958.621562690896,49330.0598245321
1278,1958.6419944313093,49350.87381039148
1279,1958.66242607186,49389.47069646498
1280,1958.6828576125918,49292.28749471418
1281,1958.7032893534124,49265.50310260015
1282,1958.7237209943705,49208.60819079947
1283,1958.7441527354822,49183.452069782266
1284,1958.7645842767379,49123.15304937084
1285,1958.7850159181326,49045.95164358153
1286,1958.8054476596517,48965.33240372387
1287,1958.825879201344,48830.40195430356
1288,1958.846310843146,48723.61815563479
1289,1958.8667425850726,48677.351696296275
1290,1958.8871741271723,48598.538343277716
1291,1958.907605769411,48507.81349831128
1292,1958.9280375117742,48421.6762568509
1293,1958.9484690542522,48330.94879082932
1294,1958.968900796899,48278.34214236491
1295,1958.989332439669,48188.94588171774
1296,1959.0097640826134,46383.40031901028
1297,1959.030195725667,42100.52227251447
1298,1959.0506273689025,35956.535360546084
1299,1959.0710590122471,28644.085894913675
1300,1959.0914906557155,20940.484123750794
1301,1959.1119222993584,14426.966497634246
1302,1959.1323540431113,15416.097600027726
1303,1959.1527856870453,22510.69825956965
1304,1959.173217231153,30247.121095950213
1305,1959.1936489753134,37318.824140934485
1306,1959.214080519654,43102.7157219021
1307,1959.2345121641702,47009.439139436174
1308,1959.2549439087961,48279.03147952005
1309,1959.2753754536025,48370.54044012135
1310,1959.2958071984685,48488.34753957985
1311,1959.3162388435594,48532.673203362196
1312,1959.3366703887732,48542.62111556547
1313,1959.357102134105,48589.51805158911
1314,1959.3775337796033,48668.05068169053
1315,1959.3979653252827,48743.190760091566
1316,1959.41839707108,48851.76272382388
1317,1959.4388287169859,48933.95954322789
1318,1959.4592602630728,49009.12004719812
1319,1959.4796920092776,49054.26878427369
1320,1959.500123655649,49107.848479087355
1321,1959.5205554022032,49184.4238518407
1322,1959.5409869488722,49257.14034014482
1323,1959.561418595651,49321.62556254747
1324,1959.5818503426126,49344.66267737141
1325,1959.6022818897472,49346.31476634393
1326,1959.6227135369918,49324.38562113964
1327,1959.6431452843608,49303.22518404288
1328,1959.6635769319037,49319.249999833526
1329,1959.6840085796139,49327.62171431977
1330,1959.7044402274478,49337.160171859956
1331,1959.7248718754563,49202.02273546911
1332,1959.745303523574,49218.77233744487
1333,1959.7657351718735,49150.50541405083
1334,1959.7861668203477,49169.02527083557
1335,1959.806598468931,49187.88886803179
1336,1959.827030117638,49170.80434404673
1337,1959.8474617665197,48981.73365235813
1338,1959.8678935155694,48480.572336115496
1339,1959.8883250647414,47809.223262511754
1340,1959.9087568140822,47107.16231200473
1341,1959.9291883636033,46357.25756347181
1342,1959.9496200132417,45805.81625086191
1343,1959.9700517629972,45803.309092346266
1344,1959.9904833129767,46421.171274074644
1345,1960.0109149630807,47036.221915820526
1346,1960.0313467132946,47738.664617584036
1347,1960.051778263689,48316.338997562416
1348,1960.0722100142593,48813.77080173818
1349,1960.0926416649454,49049.54612020472
1350,1960.113073215798,49067.5862395694
1351,1960.1335049668342,49067.66538459419
1352,1960.1539366179786,49061.645765135385
1353,1960.1743681693042,49103.65230756445
1354,1960.1947999207478,49159.816334732226
1355,1960.2152315723652,49221.34374466505
1356,1960.23566322415,49264.172963090256
1357,1960.2560948760583,49260.712283412286
1358,1960.2765265281341,49240.32891975773
1359,1960.2969582803926,49269.2883515493
1360,1960.317389832766,49291.89153761517
1361,1960.3378214853146,49282.61334831866
1362,1960.3582532380315,49278.70882403792
1363,1960.3786848908712,49222.063514996065
1364,1960.3991164439358,49184.04887237602
1365,1960.4195481970673,49133.3437693991
1366,1960.4399798503728,49064.21835327607
1367,1960.4604116038463,48983.39890638333
1368,1960.4808431575002,49021.96498436943
1369,1960.5012748113877,48948.300522808946
1370,1960.5217065652687,48844.22087985638
1371,1960.5421381194465,48800.974983559994
1372,1960.5625696736824,48645.72548508124
1373,1960.5830014280873,48592.94479016845
1374,1960.6034330826733,48523.544189068256
1375,1960.6238648374347,48397.127265231844
1376,1960.6442963923037,48300.489111679184
1377,1960.6647280473553,48215.11578325193
1378,1960.6851598025823,46656.122597849506
1379,1960.7055913579752,42611.85366362772
1380,1960.7260230134925,36642.40842581516
1381,1960.7464547691852,29542.63094225244
1382,1960.7668863250437,21808.499547100248
1383,1960.7873179810267,14929.129761876004
1384,1960.8077497372433,14834.724432973508
1385,1960.8281812935675,21651.630593201982
1386,1960.8486130500169,29393.660294723944
1387,1960.8690447066983,36552.92463514417
1388,1960.889476363489,42553.50328128232
1389,1960.9099080204614,46690.60028185054
1390,1960.9303396776086,48272.91226916273
1391,1960.950771334923,48387.23031531913
1392,1960.9712029923612,48428.06935190344
1393,1960.991634649974,48542.66155236203
1394,1961.012066407755,48624.63975709892
1395,1961.032498065717,48669.49207467177
1396,1961.0529296237946,48750.897633956316
1397,1961.0733613820994,48780.41239559269
1398,1961.093793040527,48816.75401767605
1399,1961.1142245991214,48904.70745493961
1400,1961.1346563578409,48980.65983991655
1401,1961.1550880167924,49050.45163743726
1402,1961.1755196758531,49120.973953404915
1403,1961.1959513350957,49160.41495631334
1404,1961.2163828945704,49192.2543076033
1405,1961.2368146540975,49268.71458930899
1406,1961.257246313864,49313.77497288781
1407,1961.2776778738044,49364.639318700894
1408,1961.2981096338553,49348.029966894785
1409,1961.3185412940875,49343.126843519625
1410,1961.3389728544935,49306.13899934871
1411,1961.3594046150683,49237.26372639137
1412,1961.3798362758243,49221.73992629246
1413,1961.4002680366975,49217.04779167213
1414,1961.4206995977947,49211.456176813546
1415,1961.4411312590164,49180.79742585034
1416,1961.4615630204135,49130.54221866173
1417,1961.4819945819763,49101.76786324647
1418,1961.5024262437219,49127.549814907456
1419,1961.5228580056428,48982.27863015787
1420,1961.543289667672,48539.573261146434
1421,1961.5637213299415,47919.85119958747
1422,1961.5841529923273,47173.286918295824
1423,1961.6045846549387,46411.48501602493
1424,1961.6250163176737,45819.60759531563
1425,1961.6454479805834,45776.755305737795
1426,1961.6658796436604,46303.00936394975
1427,1961.6863114069201,46986.66056576821
1428,1961.706742970353,47693.165466650345
1429,1961.7271746338956,48310.044354824204
1430,1961.7476063976792,48819.46212732312
1431,1961.7680379616359,49072.755829701426
1432,1961.7884697257032,49105.71507610122
1433,1961.8089013899516,49152.489913690006
1434,1961.8293329544322,49163.98319987158
1435,1961.8497647190234,49151.71908466359
1436,1961.8701962838531,49209.66670348424
1437,1961.8906279488,49232.02036299085
1438,1961.9110597139152,49338.63270319012
1439,1961.9314912792106,49381.26702561755
1440,1961.951923044675,49374.597985504006
1441,1961.9723547103204,49375.422547206625
1442,1961.9927862761397,49369.56806263147
1443,1962.0132180421351,49337.24792555048
1444,1962.0336497082972,49309.68479477401
1445,1962.054081374641,49336.113330130844
1446,1962.0745130411524,49292.29344437987
1447,1962.0949447077874,49230.095010193734
1448,1962.115376474656,49155.45449468675
1449,1962.1358080416976,49064.169473687376
1450,1962.1562397089074,48969.812870528505
1451,1962.1766714762998,48911.09447739205
1452,1962.197103043858,48859.41047099531
1453,1962.217534711599,48807.645093049825
1454,1962.237966479457,48670.1601483898
1455,1962.25839814754,48551.02943169464
1456,1962.278829715804,48453.35531429873
1457,1962.2992614842442,48405.3519761667
1458,1962.319693152851,48369.255039679745
1459,1962.3401249215822,48305.38143464911
1460,1962.360556490603,47065.67996443615
1461,1962.3809881597335,43204.722631218014
1462,1962.4014199289886,37457.48473983022
1463,1962.421851498475,30398.957094725964
1464,1962.4422831681877,22713.606431388078
